"BehaviorSpace results (NetLogo 6.2.0)"
"thunderRidge2D.nlogo"
"experiment"
"08/29/2021 16:51:54:160 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","densidad","[step]","num-árboles"
"4","26","1","272"
"2","26","1","245"
"3","26","1","261"
"6","26","1","267"
"7","26","1","307"
"8","26","1","267"
"5","26","1","280"
"1","26","1","281"
"9","26","1","282"
"10","26","1","291"
"13","26","1","253"
"11","26","1","285"
"14","26","1","270"
"12","26","1","290"
"15","26","1","274"
"16","26","1","287"
"17","26","1","265"
"18","26","1","279"
"20","26","1","288"
"19","26","1","247"
"21","26","1","312"
"23","26","1","260"
"22","26","1","282"
"24","26","1","310"
"25","26","1","285"
"27","26","1","288"
"28","26","1","250"
"29","26","1","274"
"26","26","1","280"
"30","26","1","260"
"31","26","1","287"
"32","26","1","253"
"33","26","1","265"
"34","26","1","283"
"35","26","1","247"
"36","26","1","275"
"37","26","1","265"
"38","26","1","265"
"39","26","1","277"
"40","26","1","275"
"41","26","1","280"
"42","26","1","294"
"43","26","1","261"
"44","26","1","265"
"45","26","1","280"
"46","26","1","276"
"47","26","1","275"
"48","26","1","309"
"49","26","1","286"
"50","26","1","298"
"52","26","1","277"
"51","26","1","279"
"53","26","1","271"
"54","26","1","231"
"55","26","1","251"
"56","26","1","266"
"58","26","1","216"
"57","26","1","289"
"59","26","1","254"
"60","26","1","277"
"61","26","1","242"
"62","26","1","264"
"63","26","1","281"
"64","26","1","299"
"65","26","1","247"
"66","26","1","252"
"67","26","1","268"
"68","26","1","288"
"69","26","1","288"
"71","26","1","235"
"70","26","1","297"
"72","26","1","268"
"73","26","1","250"
"75","26","1","269"
"76","26","1","273"
"77","26","1","267"
"78","26","1","291"
"74","26","1","281"
"79","26","1","292"
"80","26","1","271"
"81","26","1","261"
"82","26","1","273"
"83","26","1","280"
"84","26","1","262"
"86","26","1","275"
"85","26","1","267"
"87","26","1","248"
"88","26","1","302"
"89","26","1","263"
"90","26","1","266"
"91","26","1","272"
"92","26","1","297"
"93","26","1","256"
"94","26","1","286"
"95","26","1","272"
"96","26","1","254"
"97","26","1","267"
"98","26","1","248"
"99","26","1","284"
"100","26","1","274"
"102","26","1","249"
"103","26","1","258"
"101","26","1","267"
"104","26","1","244"
"105","26","1","268"
"106","26","1","283"
"107","26","1","283"
"108","26","1","247"
"109","26","1","268"
"111","26","1","299"
"110","26","1","264"
"112","26","1","268"
"113","26","1","230"
"114","26","1","265"
"116","26","1","297"
"117","26","1","280"
"119","26","1","273"
"118","26","1","248"
"115","26","1","247"
"120","26","1","275"
"121","26","1","235"
"122","26","1","275"
"123","26","1","236"
"124","26","1","283"
"125","26","1","288"
"126","26","1","266"
"127","26","1","266"
"128","26","1","254"
"129","26","1","273"
"130","26","1","291"
"131","26","1","263"
"132","26","1","257"
"133","26","1","281"
"134","26","1","265"
"135","26","1","258"
"136","26","1","271"
"137","26","1","269"
"138","26","1","245"
"139","26","1","275"
"140","26","1","301"
"141","26","1","265"
"142","26","1","281"
"143","26","1","249"
"144","26","1","265"
"145","26","1","264"
"146","26","1","261"
"147","26","1","255"
"148","26","1","277"
"150","26","1","246"
"149","26","1","260"
"151","26","1","280"
"152","26","1","287"
"153","26","1","260"
"154","26","1","265"
"155","26","1","252"
"156","26","1","287"
"157","26","1","283"
"158","26","1","287"
"159","26","1","209"
"160","26","1","259"
"161","26","1","278"
"162","26","1","285"
"163","26","1","269"
"164","26","1","288"
"165","26","1","260"
"166","26","1","271"
"167","26","1","278"
"168","26","1","264"
"169","26","1","282"
"170","26","1","260"
"171","26","1","260"
"172","26","1","298"
"173","26","1","218"
"174","26","1","254"
"175","26","1","270"
"176","26","1","285"
"177","26","1","280"
"178","26","1","282"
"179","26","1","257"
"180","26","1","260"
"181","26","1","258"
"182","26","1","269"
"183","26","1","294"
"184","26","1","274"
"185","26","1","254"
"186","26","1","281"
"187","26","1","280"
"188","26","1","285"
"189","26","1","288"
"190","26","1","265"
"191","26","1","240"
"192","26","1","262"
"193","26","1","285"
"194","26","1","276"
"195","26","1","236"
"196","26","1","286"
"198","26","1","268"
"197","26","1","272"
"199","26","1","271"
"200","26","1","285"
"201","26","1","289"
"202","26","1","262"
"203","26","1","272"
"204","26","1","291"
"205","26","1","300"
"206","26","1","246"
"207","26","1","247"
"208","26","1","251"
"209","26","1","264"
"210","26","1","271"
"211","26","1","241"
"212","26","1","268"
"213","26","1","241"
"214","26","1","269"
"215","26","1","276"
"216","26","1","283"
"217","26","1","278"
"218","26","1","230"
"219","26","1","268"
"220","26","1","250"
"221","26","1","257"
"222","26","1","273"
"223","26","1","280"
"224","26","1","258"
"225","26","1","278"
"226","26","1","300"
"227","26","1","300"
"228","26","1","289"
"229","26","1","273"
"230","26","1","261"
"231","26","1","265"
"232","26","1","223"
"233","26","1","305"
"234","26","1","269"
"235","26","1","267"
"236","26","1","261"
"237","26","1","257"
"238","26","1","289"
"239","26","1","294"
"240","26","1","262"
"241","26","1","284"
"242","26","1","309"
"243","26","1","291"
"244","26","1","257"
"245","26","1","254"
"246","26","1","260"
"247","26","1","287"
"248","26","1","263"
"249","26","1","269"
"250","26","1","283"
"251","26","1","284"
"252","26","1","262"
"253","26","1","245"
"254","26","1","299"
"255","26","1","281"
"256","26","1","256"
"257","26","1","255"
"258","26","1","255"
"259","26","1","255"
"260","26","1","275"
"261","26","1","259"
"262","26","1","251"
"263","26","1","272"
"264","26","1","252"
"265","26","1","255"
"266","26","1","279"
"267","26","1","278"
"268","26","1","237"
"269","26","1","254"
"270","26","1","279"
"271","26","1","255"
"272","26","1","290"
"273","26","1","244"
"274","26","1","280"
"275","26","1","268"
"276","26","1","267"
"278","26","1","291"
"277","26","1","246"
"279","26","1","257"
"280","26","1","258"
"281","26","1","252"
"282","26","1","266"
"283","26","1","281"
"284","26","1","260"
"285","26","1","257"
"286","26","1","286"
"287","26","1","245"
"288","26","1","282"
"289","26","1","272"
"290","26","1","282"
"291","26","1","288"
"292","26","1","277"
"293","26","1","271"
"294","26","1","279"
"295","26","1","243"
"296","26","1","268"
"297","26","1","266"
"298","26","1","267"
"299","26","1","255"
"300","26","1","272"
"301","26","1","266"
"302","26","1","312"
"303","26","1","270"
"304","26","1","276"
"305","26","1","280"
"306","26","1","268"
"307","26","1","268"
"308","26","1","245"
"309","26","1","263"
"310","26","1","289"
"311","26","1","257"
"312","26","1","257"
"313","26","1","296"
"314","26","1","254"
"315","26","1","281"
"316","26","1","270"
"317","26","1","272"
"318","26","1","275"
"319","26","1","278"
"320","26","1","290"
"321","26","1","269"
"322","26","1","284"
"323","26","1","267"
"324","26","1","292"
"325","26","1","261"
"326","26","1","271"
"327","26","1","244"
"328","26","1","249"
"329","26","1","262"
"330","26","1","296"
"331","26","1","248"
"332","26","1","275"
"333","26","1","257"
"334","26","1","295"
"335","26","1","247"
"336","26","1","261"
"337","26","1","252"
"338","26","1","293"
"339","26","1","292"
"340","26","1","274"
"341","26","1","276"
"343","26","1","290"
"342","26","1","260"
"344","26","1","282"
"345","26","1","322"
"346","26","1","266"
"347","26","1","247"
"348","26","1","273"
"349","26","1","280"
"351","26","1","270"
"350","26","1","259"
"352","26","1","266"
"353","26","1","256"
"354","26","1","256"
"355","26","1","271"
"356","26","1","273"
"357","26","1","257"
"358","26","1","276"
"359","26","1","234"
"360","26","1","294"
"361","26","1","287"
"362","26","1","281"
"363","26","1","289"
"364","26","1","264"
"365","26","1","295"
"366","26","1","267"
"367","26","1","261"
"368","26","1","294"
"369","26","1","283"
"370","26","1","264"
"371","26","1","260"
"372","26","1","276"
"373","26","1","308"
"374","26","1","281"
"375","26","1","293"
"376","26","1","243"
"377","26","1","241"
"378","26","1","249"
"379","26","1","278"
"380","26","1","277"
"381","26","1","264"
"382","26","1","256"
"383","26","1","271"
"384","26","1","264"
"385","26","1","271"
"386","26","1","271"
"387","26","1","265"
"388","26","1","264"
"389","26","1","256"
"390","26","1","282"
"391","26","1","288"
"392","26","1","257"
"393","26","1","253"
"394","26","1","298"
"395","26","1","258"
"396","26","1","285"
"397","26","1","276"
"398","26","1","285"
"399","26","1","270"
"400","26","1","221"
"401","26","1","216"
"402","26","1","247"
"403","26","1","248"
"404","26","1","283"
"405","26","1","269"
"406","26","1","248"
"407","26","1","258"
"408","26","1","285"
"409","26","1","236"
"410","26","1","269"
"411","26","1","234"
"412","26","1","284"
"413","26","1","247"
"414","26","1","292"
"415","26","1","288"
"416","26","1","264"
"417","26","1","267"
"418","26","1","249"
"419","26","1","280"
"420","26","1","264"
"421","26","1","288"
"422","26","1","286"
"423","26","1","262"
"424","26","1","275"
"425","26","1","289"
"426","26","1","272"
"427","26","1","301"
"428","26","1","279"
"429","26","1","289"
"430","26","1","279"
"431","26","1","269"
"432","26","1","285"
"433","26","1","265"
"434","26","1","275"
"435","26","1","296"
"436","26","1","261"
"437","26","1","276"
"438","26","1","272"
"439","26","1","255"
"440","26","1","259"
"441","26","1","277"
"442","26","1","274"
"443","26","1","253"
"444","26","1","275"
"445","26","1","245"
"446","26","1","276"
"447","26","1","291"
"448","26","1","254"
"449","26","1","253"
"450","26","1","216"
"451","26","1","290"
"452","26","1","270"
"453","26","1","264"
"454","26","1","255"
"455","26","1","281"
"456","26","1","285"
"457","26","1","266"
"458","26","1","276"
"459","26","1","278"
"460","26","1","299"
"461","26","1","265"
"462","26","1","264"
"463","26","1","280"
"464","26","1","281"
"465","26","1","278"
"466","26","1","274"
"467","26","1","260"
"468","26","1","286"
"469","26","1","236"
"470","26","1","269"
"471","26","1","273"
"472","26","1","290"
"473","26","1","298"
"474","26","1","285"
"475","26","1","294"
"476","26","1","270"
"478","26","1","276"
"479","26","1","301"
"477","26","1","231"
"480","26","1","284"
"481","26","1","258"
"482","26","1","291"
"483","26","1","275"
"484","26","1","273"
"485","26","1","278"
"486","26","1","298"
"487","26","1","283"
"488","26","1","273"
"489","26","1","275"
"490","26","1","252"
"491","26","1","249"
"492","26","1","301"
"493","26","1","259"
"494","26","1","288"
"495","26","1","272"
"496","26","1","285"
"497","26","1","288"
"498","26","1","285"
"499","26","1","284"
"500","26","1","267"
"501","26","1","279"
"502","26","1","286"
"503","26","1","266"
"504","26","1","282"
"505","26","1","263"
"506","26","1","293"
"507","26","1","308"
"508","26","1","268"
"509","26","1","250"
"510","26","1","265"
"511","26","1","278"
"512","26","1","287"
"513","26","1","274"
"514","26","1","282"
"515","26","1","276"
"516","26","1","273"
"517","26","1","269"
"518","26","1","268"
"519","26","1","260"
"520","26","1","307"
"521","26","1","255"
"522","26","1","272"
"523","26","1","273"
"524","26","1","257"
"525","26","1","294"
"526","26","1","279"
"527","26","1","244"
"528","26","1","298"
"529","26","1","269"
"530","26","1","263"
"531","26","1","280"
"532","26","1","263"
"533","26","1","285"
"534","26","1","274"
"535","26","1","307"
"536","26","1","289"
"537","26","1","277"
"538","26","1","270"
"539","26","1","283"
"540","26","1","262"
"541","26","1","279"
"542","26","1","256"
"543","26","1","283"
"544","26","1","254"
"545","26","1","249"
"546","26","1","300"
"547","26","1","283"
"548","26","1","245"
"549","26","1","266"
"550","26","1","275"
"551","26","1","275"
"552","26","1","259"
"553","26","1","294"
"554","26","1","281"
"555","26","1","256"
"556","26","1","275"
"557","26","1","237"
"558","26","1","288"
"559","26","1","260"
"560","26","1","288"
"561","26","1","278"
"562","26","1","290"
"563","26","1","278"
"564","26","1","275"
"565","26","1","286"
"566","26","1","265"
"567","26","1","250"
"568","26","1","278"
"569","26","1","232"
"570","26","1","261"
"571","26","1","246"
"572","26","1","258"
"573","26","1","278"
"574","26","1","231"
"575","26","1","267"
"576","26","1","260"
"577","26","1","262"
"578","26","1","276"
"579","26","1","244"
"580","26","1","261"
"581","26","1","278"
"582","26","1","263"
"583","26","1","277"
"584","26","1","240"
"585","26","1","284"
"586","26","1","245"
"587","26","1","274"
"588","26","1","280"
"589","26","1","260"
"590","26","1","283"
"591","26","1","272"
"592","26","1","264"
"594","26","1","295"
"593","26","1","265"
"595","26","1","249"
"596","26","1","272"
"597","26","1","282"
"598","26","1","235"
"599","26","1","247"
"600","26","1","287"
"602","26","1","267"
"601","26","1","270"
"603","26","1","234"
"604","26","1","261"
"605","26","1","302"
"606","26","1","283"
"607","26","1","283"
"608","26","1","276"
"610","26","1","273"
"609","26","1","292"
"611","26","1","276"
"612","26","1","273"
"613","26","1","291"
"614","26","1","243"
"615","26","1","259"
"616","26","1","283"
"617","26","1","299"
"618","26","1","305"
"619","26","1","246"
"620","26","1","263"
"621","26","1","265"
"622","26","1","276"
"623","26","1","292"
"624","26","1","278"
"625","26","1","291"
"626","26","1","285"
"627","26","1","279"
"628","26","1","263"
"629","26","1","281"
"630","26","1","248"
"631","26","1","292"
"632","26","1","271"
"633","26","1","256"
"634","26","1","281"
"635","26","1","265"
"636","26","1","277"
"637","26","1","263"
"638","26","1","267"
"639","26","1","267"
"640","26","1","279"
"641","26","1","291"
"642","26","1","279"
"643","26","1","263"
"644","26","1","244"
"645","26","1","263"
"646","26","1","272"
"647","26","1","282"
"648","26","1","232"
"649","26","1","253"
"650","26","1","255"
"651","26","1","263"
"652","26","1","265"
"653","26","1","270"
"654","26","1","282"
"655","26","1","277"
"656","26","1","266"
"657","26","1","263"
"658","26","1","236"
"659","26","1","264"
"660","26","1","286"
"661","26","1","249"
"662","26","1","280"
"663","26","1","267"
"664","26","1","290"
"665","26","1","279"
"666","26","1","291"
"667","26","1","237"
"668","26","1","237"
"669","26","1","280"
"670","26","1","253"
"671","26","1","264"
"672","26","1","282"
"673","26","1","288"
"674","26","1","299"
"675","26","1","262"
"676","26","1","274"
"677","26","1","248"
"678","26","1","265"
"679","26","1","277"
"680","26","1","262"
"681","26","1","275"
"682","26","1","236"
"683","26","1","235"
"684","26","1","278"
"685","26","1","282"
"686","26","1","238"
"687","26","1","273"
"688","26","1","316"
"689","26","1","251"
"690","26","1","272"
"691","26","1","271"
"692","26","1","279"
"693","26","1","246"
"694","26","1","286"
"695","26","1","273"
"696","26","1","280"
"697","26","1","276"
"698","26","1","248"
"699","26","1","278"
"700","26","1","282"
"701","26","1","251"
"702","26","1","273"
"703","26","1","265"
"704","26","1","250"
"705","26","1","269"
"706","26","1","281"
"707","26","1","298"
"708","26","1","276"
"709","26","1","227"
"710","26","1","272"
"711","26","1","291"
"712","26","1","251"
"713","26","1","276"
"714","26","1","273"
"715","26","1","299"
"716","26","1","285"
"717","26","1","261"
"718","26","1","261"
"719","26","1","237"
"720","26","1","290"
"721","26","1","268"
"722","26","1","274"
"723","26","1","296"
"724","26","1","289"
"725","26","1","264"
"726","26","1","258"
"727","26","1","287"
"728","26","1","235"
"729","26","1","264"
"730","26","1","277"
"731","26","1","281"
"732","26","1","304"
"733","26","1","267"
"734","26","1","267"
"735","26","1","255"
"736","26","1","292"
"737","26","1","269"
"738","26","1","235"
"739","26","1","276"
"740","26","1","265"
"741","26","1","266"
"742","26","1","275"
"743","26","1","267"
"744","26","1","264"
"745","26","1","253"
"746","26","1","275"
"747","26","1","258"
"748","26","1","299"
"749","26","1","244"
"750","26","1","296"
"751","26","1","256"
"752","26","1","265"
"753","26","1","261"
"754","26","1","260"
"755","26","1","249"
"756","26","1","284"
"757","26","1","281"
"758","26","1","259"
"759","26","1","268"
"760","26","1","289"
"761","26","1","274"
"762","26","1","241"
"763","26","1","306"
"764","26","1","270"
"765","26","1","237"
"766","26","1","268"
"767","26","1","255"
"768","26","1","270"
"769","26","1","264"
"770","26","1","264"
"771","26","1","256"
"772","26","1","273"
"773","26","1","250"
"774","26","1","276"
"775","26","1","259"
"776","26","1","279"
"777","26","1","248"
"778","26","1","230"
"779","26","1","284"
"780","26","1","263"
"781","26","1","263"
"782","26","1","291"
"783","26","1","271"
"784","26","1","254"
"785","26","1","220"
"786","26","1","277"
"787","26","1","252"
"788","26","1","295"
"789","26","1","293"
"790","26","1","271"
"791","26","1","290"
"792","26","1","260"
"793","26","1","284"
"794","26","1","256"
"795","26","1","269"
"796","26","1","276"
"797","26","1","258"
"798","26","1","279"
"799","26","1","261"
"800","26","1","195"
"801","26","1","263"
"802","26","1","248"
"803","26","1","266"
"804","26","1","253"
"805","26","1","239"
"806","26","1","273"
"807","26","1","286"
"808","26","1","268"
"809","26","1","270"
"810","26","1","287"
"811","26","1","274"
"812","26","1","271"
"813","26","1","249"
"814","26","1","286"
"815","26","1","262"
"816","26","1","269"
"817","26","1","284"
"818","26","1","245"
"819","26","1","270"
"820","26","1","272"
"821","26","1","230"
"822","26","1","287"
"823","26","1","264"
"824","26","1","234"
"825","26","1","281"
"826","26","1","301"
"827","26","1","270"
"828","26","1","252"
"829","26","1","277"
"830","26","1","274"
"831","26","1","263"
"832","26","1","282"
"833","26","1","264"
"834","26","1","245"
"835","26","1","255"
"836","26","1","243"
"837","26","1","296"
"838","26","1","286"
"839","26","1","282"
"840","26","1","260"
"841","26","1","278"
"842","26","1","269"
"843","26","1","284"
"844","26","1","295"
"845","26","1","270"
"846","26","1","276"
"847","26","1","269"
"848","26","1","300"
"849","26","1","262"
"850","26","1","278"
"851","26","1","299"
"852","26","1","249"
"853","26","1","247"
"854","26","1","265"
"855","26","1","270"
"856","26","1","244"
"857","26","1","294"
"858","26","1","266"
"859","26","1","249"
"860","26","1","269"
"861","26","1","270"
"862","26","1","271"
"863","26","1","269"
"864","26","1","272"
"865","26","1","275"
"866","26","1","248"
"867","26","1","259"
"868","26","1","256"
"869","26","1","278"
"870","26","1","278"
"871","26","1","255"
"872","26","1","277"
"873","26","1","268"
"874","26","1","237"
"875","26","1","282"
"876","26","1","213"
"877","26","1","267"
"879","26","1","262"
"878","26","1","267"
"880","26","1","269"
"881","26","1","282"
"882","26","1","281"
"883","26","1","286"
"884","26","1","278"
"885","26","1","265"
"886","26","1","271"
"887","26","1","214"
"888","26","1","259"
"889","26","1","270"
"890","26","1","255"
"891","26","1","249"
"892","26","1","279"
"893","26","1","292"
"895","26","1","271"
"894","26","1","268"
"896","26","1","269"
"898","26","1","276"
"897","26","1","256"
"899","26","1","258"
"900","26","1","270"
"901","26","1","253"
"902","26","1","269"
"903","26","1","289"
"904","26","1","285"
"905","26","1","266"
"906","26","1","284"
"907","26","1","269"
"908","26","1","249"
"909","26","1","269"
"910","26","1","272"
"911","26","1","267"
"912","26","1","268"
"913","26","1","270"
"915","26","1","275"
"914","26","1","280"
"916","26","1","277"
"917","26","1","242"
"918","26","1","295"
"919","26","1","260"
"920","26","1","244"
"922","26","1","286"
"921","26","1","299"
"923","26","1","283"
"924","26","1","290"
"925","26","1","255"
"926","26","1","263"
"927","26","1","283"
"928","26","1","242"
"929","26","1","275"
"930","26","1","215"
"931","26","1","282"
"932","26","1","250"
"933","26","1","247"
"935","26","1","236"
"934","26","1","259"
"936","26","1","284"
"938","26","1","253"
"937","26","1","268"
"939","26","1","259"
"940","26","1","214"
"941","26","1","287"
"942","26","1","284"
"943","26","1","262"
"944","26","1","261"
"945","26","1","215"
"946","26","1","274"
"947","26","1","259"
"948","26","1","252"
"949","26","1","288"
"950","26","1","300"
"951","26","1","274"
"952","26","1","293"
"953","26","1","243"
"954","26","1","243"
"955","26","1","261"
"956","26","1","274"
"957","26","1","291"
"958","26","1","267"
"959","26","1","279"
"960","26","1","265"
"961","26","1","272"
"963","26","1","251"
"962","26","1","297"
"964","26","1","273"
"965","26","1","295"
"966","26","1","276"
"967","26","1","242"
"968","26","1","284"
"969","26","1","306"
"970","26","1","303"
"971","26","1","303"
"972","26","1","260"
"973","26","1","246"
"974","26","1","283"
"975","26","1","260"
"976","26","1","259"
"977","26","1","285"
"978","26","1","258"
"979","26","1","265"
"980","26","1","207"
"981","26","1","254"
"982","26","1","249"
"983","26","1","284"
"984","26","1","259"
"986","26","1","275"
"985","26","1","271"
"987","26","1","265"
"988","26","1","264"
"989","26","1","269"
"990","26","1","238"
"991","26","1","245"
"992","26","1","262"
"994","26","1","281"
"993","26","1","274"
"995","26","1","264"
"996","26","1","265"
"997","26","1","285"
"999","26","1","274"
"998","26","1","305"
"1000","26","1","271"
"1002","28","1","267"
"1001","28","1","277"
"1003","28","1","309"
"1004","28","1","308"
"1005","28","1","258"
"1007","28","1","303"
"1006","28","1","247"
"1008","28","1","314"
"1009","28","1","281"
"1010","28","1","315"
"1011","28","1","260"
"1012","28","1","294"
"1013","28","1","283"
"1015","28","1","287"
"1014","28","1","295"
"1016","28","1","281"
"1017","28","1","294"
"1018","28","1","213"
"1019","28","1","297"
"1020","28","1","284"
"1021","28","1","287"
"1022","28","1","321"
"1023","28","1","296"
"1024","28","1","301"
"1026","28","1","299"
"1025","28","1","273"
"1027","28","1","342"
"1028","28","1","255"
"1029","28","1","252"
"1030","28","1","321"
"1031","28","1","277"
"1032","28","1","232"
"1034","28","1","304"
"1033","28","1","252"
"1035","28","1","295"
"1036","28","1","283"
"1037","28","1","307"
"1038","28","1","280"
"1039","28","1","333"
"1040","28","1","304"
"1041","28","1","303"
"1042","28","1","288"
"1043","28","1","327"
"1044","28","1","263"
"1045","28","1","302"
"1046","28","1","341"
"1047","28","1","256"
"1048","28","1","272"
"1049","28","1","279"
"1050","28","1","228"
"1051","28","1","275"
"1052","28","1","275"
"1053","28","1","264"
"1054","28","1","273"
"1055","28","1","288"
"1056","28","1","300"
"1058","28","1","311"
"1057","28","1","282"
"1059","28","1","206"
"1060","28","1","297"
"1061","28","1","272"
"1062","28","1","293"
"1063","28","1","316"
"1064","28","1","273"
"1065","28","1","306"
"1066","28","1","306"
"1067","28","1","304"
"1068","28","1","250"
"1069","28","1","327"
"1070","28","1","310"
"1071","28","1","315"
"1072","28","1","259"
"1073","28","1","248"
"1074","28","1","290"
"1075","28","1","298"
"1076","28","1","300"
"1077","28","1","292"
"1078","28","1","304"
"1079","28","1","294"
"1080","28","1","261"
"1082","28","1","293"
"1081","28","1","253"
"1083","28","1","259"
"1084","28","1","288"
"1085","28","1","312"
"1086","28","1","281"
"1087","28","1","314"
"1088","28","1","324"
"1089","28","1","262"
"1090","28","1","299"
"1091","28","1","300"
"1092","28","1","267"
"1093","28","1","246"
"1094","28","1","324"
"1095","28","1","304"
"1096","28","1","292"
"1097","28","1","269"
"1098","28","1","223"
"1099","28","1","280"
"1100","28","1","236"
"1101","28","1","283"
"1102","28","1","302"
"1103","28","1","279"
"1104","28","1","268"
"1105","28","1","287"
"1106","28","1","308"
"1107","28","1","300"
"1108","28","1","301"
"1109","28","1","272"
"1110","28","1","265"
"1111","28","1","297"
"1112","28","1","288"
"1113","28","1","319"
"1114","28","1","291"
"1115","28","1","253"
"1116","28","1","304"
"1117","28","1","300"
"1118","28","1","273"
"1119","28","1","312"
"1120","28","1","289"
"1121","28","1","260"
"1122","28","1","312"
"1123","28","1","290"
"1124","28","1","296"
"1125","28","1","277"
"1126","28","1","248"
"1127","28","1","243"
"1128","28","1","280"
"1129","28","1","297"
"1130","28","1","272"
"1131","28","1","304"
"1132","28","1","316"
"1133","28","1","182"
"1134","28","1","296"
"1135","28","1","273"
"1136","28","1","191"
"1137","28","1","290"
"1138","28","1","304"
"1139","28","1","293"
"1140","28","1","287"
"1141","28","1","322"
"1142","28","1","273"
"1143","28","1","296"
"1144","28","1","317"
"1145","28","1","278"
"1146","28","1","282"
"1147","28","1","298"
"1148","28","1","292"
"1149","28","1","322"
"1150","28","1","301"
"1151","28","1","297"
"1152","28","1","271"
"1153","28","1","314"
"1154","28","1","290"
"1155","28","1","301"
"1156","28","1","279"
"1157","28","1","314"
"1158","28","1","282"
"1159","28","1","281"
"1160","28","1","281"
"1161","28","1","265"
"1162","28","1","333"
"1163","28","1","292"
"1164","28","1","284"
"1165","28","1","272"
"1166","28","1","230"
"1167","28","1","303"
"1168","28","1","278"
"1169","28","1","277"
"1170","28","1","283"
"1171","28","1","267"
"1172","28","1","295"
"1173","28","1","258"
"1174","28","1","297"
"1175","28","1","320"
"1176","28","1","310"
"1177","28","1","241"
"1178","28","1","280"
"1179","28","1","289"
"1180","28","1","278"
"1181","28","1","300"
"1182","28","1","267"
"1183","28","1","264"
"1184","28","1","281"
"1185","28","1","285"
"1186","28","1","305"
"1187","28","1","302"
"1188","28","1","282"
"1189","28","1","290"
"1190","28","1","309"
"1191","28","1","305"
"1192","28","1","240"
"1193","28","1","263"
"1194","28","1","313"
"1195","28","1","278"
"1196","28","1","326"
"1197","28","1","290"
"1198","28","1","267"
"1199","28","1","308"
"1200","28","1","285"
"1201","28","1","299"
"1202","28","1","295"
"1203","28","1","280"
"1204","28","1","267"
"1205","28","1","275"
"1206","28","1","270"
"1207","28","1","305"
"1208","28","1","282"
"1209","28","1","243"
"1210","28","1","225"
"1211","28","1","229"
"1212","28","1","289"
"1213","28","1","311"
"1214","28","1","319"
"1215","28","1","279"
"1216","28","1","272"
"1217","28","1","266"
"1218","28","1","270"
"1219","28","1","304"
"1220","28","1","312"
"1221","28","1","248"
"1222","28","1","299"
"1223","28","1","286"
"1224","28","1","309"
"1225","28","1","307"
"1226","28","1","306"
"1227","28","1","313"
"1228","28","1","300"
"1229","28","1","290"
"1230","28","1","284"
"1231","28","1","295"
"1232","28","1","301"
"1233","28","1","281"
"1234","28","1","306"
"1235","28","1","300"
"1236","28","1","288"
"1237","28","1","289"
"1238","28","1","295"
"1239","28","1","291"
"1240","28","1","293"
"1241","28","1","270"
"1242","28","1","292"
"1243","28","1","270"
"1244","28","1","302"
"1245","28","1","284"
"1246","28","1","279"
"1247","28","1","310"
"1248","28","1","270"
"1249","28","1","270"
"1250","28","1","266"
"1251","28","1","261"
"1252","28","1","279"
"1253","28","1","307"
"1254","28","1","257"
"1255","28","1","302"
"1256","28","1","307"
"1257","28","1","278"
"1258","28","1","304"
"1259","28","1","255"
"1260","28","1","268"
"1261","28","1","297"
"1262","28","1","271"
"1263","28","1","264"
"1264","28","1","291"
"1265","28","1","303"
"1266","28","1","287"
"1267","28","1","270"
"1268","28","1","316"
"1269","28","1","258"
"1271","28","1","276"
"1270","28","1","243"
"1272","28","1","316"
"1274","28","1","291"
"1273","28","1","302"
"1275","28","1","275"
"1276","28","1","280"
"1277","28","1","299"
"1278","28","1","293"
"1279","28","1","277"
"1280","28","1","296"
"1281","28","1","286"
"1282","28","1","303"
"1283","28","1","316"
"1284","28","1","305"
"1285","28","1","313"
"1286","28","1","303"
"1287","28","1","313"
"1288","28","1","298"
"1289","28","1","269"
"1290","28","1","293"
"1291","28","1","272"
"1292","28","1","258"
"1293","28","1","272"
"1294","28","1","276"
"1295","28","1","283"
"1296","28","1","306"
"1297","28","1","295"
"1298","28","1","257"
"1299","28","1","246"
"1300","28","1","240"
"1302","28","1","273"
"1301","28","1","312"
"1303","28","1","297"
"1304","28","1","300"
"1306","28","1","319"
"1305","28","1","300"
"1307","28","1","300"
"1308","28","1","301"
"1309","28","1","294"
"1310","28","1","309"
"1311","28","1","282"
"1312","28","1","256"
"1313","28","1","280"
"1314","28","1","234"
"1315","28","1","289"
"1316","28","1","282"
"1317","28","1","296"
"1319","28","1","298"
"1318","28","1","292"
"1320","28","1","292"
"1321","28","1","282"
"1322","28","1","273"
"1323","28","1","301"
"1324","28","1","303"
"1325","28","1","283"
"1326","28","1","255"
"1327","28","1","301"
"1328","28","1","267"
"1329","28","1","275"
"1330","28","1","286"
"1331","28","1","291"
"1332","28","1","300"
"1333","28","1","278"
"1334","28","1","269"
"1335","28","1","278"
"1336","28","1","275"
"1337","28","1","287"
"1338","28","1","323"
"1339","28","1","260"
"1340","28","1","282"
"1341","28","1","276"
"1342","28","1","308"
"1343","28","1","283"
"1344","28","1","295"
"1346","28","1","312"
"1345","28","1","283"
"1347","28","1","264"
"1348","28","1","295"
"1349","28","1","293"
"1350","28","1","309"
"1351","28","1","292"
