"BehaviorSpace results (NetLogo 6.2.0)"
"Hongos-Dos-Deslizadores.nlogo"
"tiempo-espera-ángulo vs Tiempo"
"09/28/2021 10:43:29:100 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tiempo-espera","ángulo-local","[step]","ticks"
"667","2","40","5661","5661"
"668","2","40","4086","4086"
"665","2","40","4611","4611"
"663","2","40","6680","6680"
"670","2","40","5035","5035"
"666","2","40","5660","5660"
"672","2","42","4353","4353"
"673","2","42","4976","4976"
"675","2","42","4892","4892"
"669","2","40","6860","6860"
"678","2","42","4239","4239"
"677","2","42","3848","3848"
"680","2","42","4882","4882"
"671","2","42","10467","10467"
"674","2","42","9015","9015"
"679","2","42","5099","5099"
"682","2","44","4963","4963"
"681","2","44","4862","4862"
"676","2","42","6276","6276"
"684","2","44","4523","4523"
"686","2","44","6244","6244"
"685","2","44","5754","5754"
"690","2","44","4126","4126"
"687","2","44","4401","4401"
"683","2","44","7319","7319"
"693","2","46","3525","3525"
"694","2","46","7624","7624"
"692","2","46","4527","4527"
"689","2","44","5536","5536"
"688","2","44","4252","4252"
"695","2","46","4925","4925"
"697","2","46","2882","2882"
"691","2","46","5730","5730"
"696","2","46","5260","5260"
"703","2","48","4466","4466"
"702","2","48","5058","5058"
"698","2","46","4734","4734"
"705","2","48","4731","4731"
"700","2","46","6691","6691"
"706","2","48","4808","4808"
"708","2","48","3353","3353"
"699","2","46","7982","7982"
"710","2","48","3720","3720"
"701","2","48","6906","6906"
"711","2","50","5387","5387"
"707","2","48","5636","5636"
"704","2","48","7088","7088"
"712","2","50","6019","6019"
"715","2","50","5748","5748"
"716","2","50","5331","5331"
"714","2","50","5181","5181"
"717","2","50","7929","7929"
"709","2","48","7897","7897"
"713","2","50","8685","8685"
"718","2","50","9504","9504"
"720","2","50","3296","3296"
"719","2","50","5136","5136"
"721","2","52","3357","3357"
"722","2","52","4134","4134"
"724","2","52","3951","3951"
"725","2","52","3841","3841"
"723","2","52","4476","4476"
"728","2","52","4388","4388"
"730","2","52","5014","5014"
"729","2","52","4724","4724"
"726","2","52","4272","4272"
"731","2","54","4459","4459"
"733","2","54","3512","3512"
"727","2","52","5019","5019"
"736","2","54","4024","4024"
"734","2","54","6258","6258"
"732","2","54","8405","8405"
"738","2","54","5130","5130"
"735","2","54","4036","4036"
"742","2","56","6361","6361"
"739","2","54","6101","6101"
"740","2","54","6820","6820"
"737","2","54","7562","7562"
"745","2","56","3931","3931"
"741","2","56","6379","6379"
"744","2","56","6252","6252"
"748","2","56","4068","4068"
"746","2","56","4903","4903"
"743","2","56","6334","6334"
"752","2","58","3050","3050"
"751","2","58","4369","4369"
"747","2","56","6455","6455"
"753","2","58","4721","4721"
"749","2","56","5892","5892"
"754","2","58","4576","4576"
"750","2","56","7800","7800"
"757","2","58","3848","3848"
"755","2","58","4911","4911"
"759","2","58","3650","3650"
"756","2","58","7650","7650"
"761","2","60","4642","4642"
"758","2","58","7384","7384"
"764","2","60","4909","4909"
"762","2","60","5550","5550"
"760","2","58","6337","6337"
"763","2","60","7423","7423"
"767","2","60","6796","6796"
"770","2","60","3627","3627"
"768","2","60","4642","4642"
"766","2","60","6377","6377"
"769","2","60","4671","4671"
"765","2","60","7640","7640"
"772","2","62","4486","4486"
"773","2","62","4237","4237"
"774","2","62","3709","3709"
"776","2","62","5153","5153"
"777","2","62","4580","4580"
"771","2","62","4610","4610"
"781","2","64","3665","3665"
"780","2","62","4960","4960"
"775","2","62","5719","5719"
"783","2","64","4560","4560"
"784","2","64","6109","6109"
"785","2","64","4614","4614"
"779","2","62","8165","8165"
"778","2","62","7367","7367"
"787","2","64","3728","3728"
"786","2","64","4463","4463"
"789","2","64","4677","4677"
"792","2","66","4334","4334"
"782","2","64","7227","7227"
"791","2","66","6737","6737"
"790","2","64","4671","4671"
"794","2","66","4203","4203"
"793","2","66","4807","4807"
"788","2","64","7083","7083"
"799","2","66","3044","3044"
"798","2","66","6096","6096"
"801","2","68","4298","4298"
"797","2","66","6660","6660"
"802","2","68","5633","5633"
"804","2","68","4609","4609"
"795","2","66","5693","5693"
"803","2","68","4925","4925"
"796","2","66","7717","7717"
"805","2","68","5418","5418"
"800","2","66","7266","7266"
"808","2","68","4673","4673"
"807","2","68","5059","5059"
"806","2","68","5013","5013"
"809","2","68","6368","6368"
"813","2","70","4379","4379"
"814","2","70","4142","4142"
"815","2","70","4674","4674"
"811","2","70","4868","4868"
"812","2","70","5312","5312"
"816","2","70","4133","4133"
"810","2","68","7144","7144"
"821","2","72","5500","5500"
"822","2","72","4161","4161"
"820","2","70","4133","4133"
"818","2","70","7161","7161"
"823","2","72","4670","4670"
"819","2","70","6057","6057"
"827","2","72","4255","4255"
"817","2","70","8091","8091"
"825","2","72","3719","3719"
"824","2","72","6121","6121"
"826","2","72","4908","4908"
"830","2","72","4924","4924"
"831","2","74","7360","7360"
"832","2","74","5870","5870"
"835","2","74","3454","3454"
"834","2","74","6515","6515"
"837","2","74","4795","4795"
"836","2","74","5594","5594"
"839","2","74","4362","4362"
"838","2","74","4651","4651"
"829","2","72","8884","8884"
"828","2","72","8366","8366"
"833","2","74","5170","5170"
"844","2","76","4433","4433"
"840","2","74","5170","5170"
"846","2","76","4665","4665"
"843","2","76","3766","3766"
"845","2","76","5072","5072"
"842","2","76","6272","6272"
"848","2","76","4701","4701"
"853","2","78","3269","3269"
"841","2","76","6697","6697"
"851","2","78","5567","5567"
"849","2","76","5305","5305"
"847","2","76","7596","7596"
"850","2","76","5389","5389"
"854","2","78","4979","4979"
"852","2","78","5981","5981"
