"BehaviorSpace results (NetLogo 6.2.0)"
"HelechosCon Infección.nlogo"
"experiment"
"09/02/2021 12:48:46:846 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"3750","40","3","13"
"3753","40","3","5"
"3755","40","3","17"
"3756","40","3","10"
"3758","40","2","10"
"3757","40","3","8"
"3754","40","3","8"
"3760","40","3","16"
"3761","40","3","11"
"3763","40","2","2"
"3759","40","3","8"
"3762","40","4","11"
"3766","40","3","28"
"3764","40","3","2"
"3765","40","3","3"
"3767","40","3","6"
"3770","40","2","3"
"3768","40","3","10"
"3773","40","2","5"
"3769","40","4","15"
"3772","40","3","15"
"3771","40","3","6"
"3774","40","2","5"
"3775","40","3","10"
"3776","40","3","9"
"3780","40","2","12"
"3782","40","3","17"
"3777","40","3","18"
"3779","40","3","12"
"3781","40","3","17"
"3778","40","3","6"
"3784","40","3","9"
"3783","40","3","8"
"3788","40","3","3"
"3785","40","3","9"
"3792","40","2","2"
"3789","40","3","1"
"3786","40","3","6"
"3790","40","3","17"
"3787","40","4","3"
"3793","40","3","22"
"3797","40","3","15"
"3798","40","3","14"
"3791","40","4","14"
"3794","40","3","14"
"3799","40","3","6"
"3795","40","3","6"
"3796","40","3","3"
"3801","40","3","2"
"3805","40","2","14"
"3802","40","3","24"
"3800","40","4","11"
"3806","40","2","1"
"3804","40","3","4"
"3803","40","3","10"
"3808","40","3","5"
"3807","40","3","17"
"3810","40","3","4"
"3812","40","3","10"
"3815","40","2","8"
"3814","40","3","2"
"3811","40","3","6"
"3809","40","4","8"
"3816","40","3","32"
"3813","40","3","8"
"3817","40","3","10"
"3818","40","3","15"
"3820","40","3","21"
"3822","40","3","12"
"3821","40","3","17"
"3825","40","2","3"
"3826","40","2","3"
"3819","40","4","12"
"3827","40","2","3"
"3828","40","3","10"
"3823","40","3","15"
"3824","40","3","9"
"3829","40","3","13"
"3834","40","3","5"
"3835","40","2","18"
"3831","40","3","40"
"3833","40","3","3"
"3830","40","3","12"
"3836","40","3","12"
"3832","40","3","13"
"3837","40","3","3"
"3844","40","3","13"
"3839","40","3","18"
"3842","40","3","18"
"3838","40","3","15"
"3845","40","2","1"
"3840","40","3","17"
"3843","40","3","17"
"3841","40","3","8"
"3850","40","2","11"
"3847","40","3","10"
"3852","40","2","9"
"3849","40","3","5"
"3846","40","3","7"
"3848","40","3","14"
"3854","40","2","8"
"3853","40","3","3"
"3858","40","3","5"
"3859","40","2","6"
"3857","40","4","9"
"3851","40","3","4"
"3861","40","3","18"
"3860","40","3","12"
"3856","40","3","13"
"3855","40","3","10"
"3862","40","3","20"
"3864","40","3","7"
"3865","40","2","8"
"3867","40","2","2"
"3868","40","2","4"
"3863","40","4","22"
"3866","40","3","8"
"3871","40","3","10"
"3869","40","3","3"
"3870","40","3","11"
"3872","40","3","10"
"3873","40","3","6"
"3875","40","3","8"
"3874","40","3","12"
"3878","40","3","31"
"3876","40","3","8"
"3879","40","2","7"
"3881","40","2","9"
"3877","40","3","24"
"3880","40","3","4"
"3884","40","3","12"
"3882","40","4","17"
"3887","40","2","2"
"3885","40","3","14"
"3888","40","3","14"
"3889","40","3","6"
"3886","40","3","9"
"3883","40","4","25"
"3891","40","3","15"
"3890","40","3","16"
"3893","40","2","9"
"3897","40","3","16"
"3895","40","3","10"
"3892","40","4","17"
"3896","40","3","6"
"3898","40","3","8"
"3894","40","3","5"
"3900","40","3","15"
"3899","40","3","2"
"3901","40","3","7"
"3905","40","2","4"
"3902","40","3","10"
"3906","40","2","8"
"3904","40","3","15"
"3903","40","3","15"
"3907","40","3","11"
"3908","40","2","2"
"3912","40","3","11"
"3910","40","3","5"
"3909","40","2","7"
"3913","40","3","12"
"3914","40","3","5"
"3911","40","3","8"
"3920","40","2","15"
"3917","40","2","4"
"3916","40","3","11"
"3915","40","3","6"
"3919","40","3","28"
"3921","40","3","22"
"3918","40","3","5"
"3923","40","3","15"
"3928","40","3","20"
"3926","40","3","3"
"3922","40","4","16"
"3924","40","3","6"
"3927","40","2","4"
"3930","40","2","1"
"3925","40","3","3"
"3929","40","3","23"
"3931","40","3","12"
"3935","40","3","14"
"3936","40","3","13"
"3937","40","3","19"
"3932","40","3","10"
"3934","40","3","8"
"3933","40","3","8"
"3938","40","3","5"
"3939","40","2","14"
"3942","40","2","1"
"3941","40","3","13"
"3940","40","3","4"
"3944","40","3","5"
"3943","40","3","6"
"3945","40","3","8"
"3946","40","3","12"
"3951","40","3","5"
"3948","40","3","9"
"3947","40","3","3"
"3949","40","3","9"
"3953","40","2","11"
"3952","40","3","2"
"3950","40","3","2"
"3955","40","3","14"
"3954","40","4","2"
"3957","40","3","7"
"3956","40","3","5"
"3960","40","2","9"
"3958","40","3","15"
"3959","40","3","2"
"3962","40","3","10"
"3963","40","3","9"
"3961","40","4","15"
"3964","40","3","9"
"3965","40","3","2"
"3966","40","3","2"
"3969","40","3","5"
"3968","40","3","6"
"3967","40","4","24"
"3970","40","3","18"
"3972","40","2","2"
"3974","40","3","11"
"3971","40","4","14"
"3973","40","3","4"
"3975","40","3","6"
"3978","40","2","3"
"3977","40","3","6"
"3981","40","2","10"
"3979","40","3","3"
"3976","40","3","4"
"3982","40","3","6"
"3983","40","3","5"
"3984","40","3","5"
"3980","40","3","15"
"3985","40","3","6"
"3986","40","3","8"
"3991","40","2","4"
"3987","40","4","3"
"3990","40","2","8"
"3992","40","2","3"
"3989","40","3","10"
"3988","40","3","16"
"3994","40","2","10"
"3993","40","3","3"
"3996","40","3","30"
"3998","40","3","10"
"3995","40","3","11"
"4001","50","1","4"
"3997","40","3","4"
"4000","40","3","6"
"4002","50","1","2"
"3999","40","3","6"
"4007","50","1","6"
"4004","50","2","10"
"4006","50","2","34"
"4009","50","1","3"
"4010","50","2","17"
"4003","50","2","6"
"4005","50","2","4"
"4011","50","2","7"
"4013","50","2","8"
"4008","50","2","5"
"4012","50","2","9"
"4014","50","2","9"
"4016","50","2","9"
"4020","50","1","4"
"4017","50","2","6"
"4015","50","2","8"
"4018","50","2","10"
"4021","50","2","7"
"4019","50","2","3"
"4024","50","1","1"
"4025","50","1","2"
"4027","50","2","21"
"4022","50","2","7"
"4029","50","1","2"
"4023","50","2","4"
"4030","50","1","3"
"4026","50","2","7"
"4028","50","2","6"
"4032","50","1","5"
"4033","50","1","3"
"4031","50","2","7"
"4035","50","2","17"
"4037","50","1","6"
"4036","50","2","12"
"4034","50","2","5"
"4041","50","2","14"
"4038","50","2","10"
"4040","50","2","9"
"4042","50","2","19"
"4039","50","2","13"
"4044","50","2","13"
"4043","50","2","12"
"4047","50","1","3"
"4045","50","2","3"
"4050","50","1","1"
"4049","50","2","5"
"4052","50","2","10"
"4048","50","1","11"
"4055","50","1","4"
"4046","50","2","6"
"4053","50","1","2"
"4051","50","2","6"
"4054","50","2","18"
"4058","50","1","6"
"4056","50","2","15"
"4057","50","2","20"
"4061","50","2","3"
"4059","50","2","17"
"4060","50","2","15"
"4062","50","2","4"
"4064","50","2","6"
"4063","50","2","8"
"4065","50","2","21"
"4066","50","2","10"
"4069","50","1","4"
"4068","50","2","12"
"4067","50","2","8"
"4071","50","1","2"
"4070","50","2","6"
"4075","50","2","9"
"4073","50","2","4"
"4074","50","2","4"
"4072","50","2","3"
"4077","50","2","7"
"4081","50","1","6"
"4078","50","2","6"
"4076","50","2","2"
"4079","50","2","7"
"4085","50","1","2"
"4082","50","2","10"
"4084","50","2","10"
"4080","50","2","4"
"4083","50","2","2"
"4088","50","2","9"
"4086","50","2","8"
"4087","50","2","10"
"4091","50","1","6"
"4089","50","2","10"
"4095","50","2","7"
"4093","50","2","7"
"4092","50","2","4"
"4094","50","2","6"
"4090","50","2","5"
"4096","50","2","8"
"4097","50","2","12"
"4102","50","1","7"
"4101","50","1","4"
"4105","50","1","4"
"4103","50","2","3"
"4104","50","2","10"
"4098","50","2","5"
"4100","50","2","10"
"4099","50","2","12"
"4107","50","2","5"
"4111","50","1","3"
"4112","50","1","4"
"4106","50","2","8"
"4108","50","2","1"
"4110","50","2","12"
"4116","50","1","4"
"4109","50","2","2"
"4113","50","2","7"
"4119","50","1","2"
"4120","50","1","13"
"4115","50","2","6"
"4114","50","2","5"
"4117","50","2","8"
"4118","50","2","3"
"4121","50","2","7"
"4124","50","2","6"
"4122","50","2","5"
"4123","50","2","7"
"4126","50","2","11"
"4128","50","1","1"
"4127","50","2","11"
"4125","50","2","5"
"4129","50","2","1"
"4130","50","2","19"
"4133","50","1","7"
"4137","50","1","2"
"4131","50","2","22"
"4139","50","2","12"
"4132","50","2","5"
"4136","50","2","3"
"4134","50","2","9"
"4135","50","2","8"
"4138","50","2","9"
"4140","50","2","13"
"4145","50","1","7"
"4144","50","2","24"
"4143","50","2","23"
"4142","50","2","4"
"4141","50","2","9"
"4148","50","2","3"
"4149","50","2","14"
"4147","50","2","10"
"4153","50","1","2"
"4152","50","2","24"
"4151","50","2","17"
"4146","50","2","7"
"4157","50","1","4"
"4150","50","2","12"
"4158","50","1","2"
"4159","50","1","3"
"4156","50","2","7"
"4161","50","1","3"
"4154","50","2","3"
"4155","50","2","2"
"4162","50","1","4"
"4163","50","1","2"
"4160","50","2","8"
"4169","50","1","2"
"4168","50","2","6"
"4166","50","2","7"
"4171","50","2","21"
"4164","50","2","7"
"4165","50","2","9"
"4167","50","2","8"
"4174","50","1","2"
"4177","50","1","4"
"4173","50","1","6"
"4170","50","2","12"
"4172","50","2","5"
"4178","50","1","13"
"4175","50","2","14"
"4176","50","2","7"
"4180","50","1","3"
"4179","50","2","19"
"4183","50","1","4"
"4187","50","1","4"
"4182","50","2","12"
"4181","50","2","4"
"4184","50","2","10"
"4186","50","1","3"
"4185","50","2","6"
"4195","50","1","11"
"4188","50","2","5"
"4192","50","2","9"
"4193","50","2","15"
"4194","50","2","9"
"4189","50","2","6"
"4191","50","2","6"
"4197","50","1","4"
"4190","50","2","3"
"4198","50","1","2"
"4199","50","1","9"
"4203","50","2","9"
"4200","50","2","7"
"4196","50","2","1"
"4202","50","2","3"
"4201","50","2","15"
"4205","50","2","9"
"4204","50","2","17"
"4206","50","1","2"
"4209","50","1","3"
"4210","50","2","10"
"4214","50","2","11"
"4207","50","2","4"
"4211","50","2","4"
"4208","50","2","4"
"4212","50","2","2"
"4215","50","1","1"
"4213","50","2","11"
"4217","50","1","2"
"4218","50","1","8"
"4216","50","2","6"
"4226","50","1","1"
"4221","50","2","6"
"4225","50","2","12"
"4220","50","2","12"
"4224","50","2","13"
"4219","50","2","5"
"4223","50","2","6"
"4222","50","2","2"
"4228","50","1","2"
"4229","50","1","8"
"4227","50","2","4"
"4230","50","1","2"
"4233","50","1","7"
"4234","50","1","3"
"4231","50","2","14"
"4239","50","1","4"
"4232","50","2","5"
"4236","50","2","14"
"4240","50","1","1"
"4237","50","2","2"
"4238","50","2","12"
"4242","50","1","1"
"4235","50","2","10"
"4245","50","1","7"
"4244","50","2","15"
"4241","50","2","2"
"4243","50","2","13"
"4249","50","1","8"
"4246","50","2","2"
"4250","50","2","19"
"4253","50","1","1"
"4247","50","2","17"
"4251","50","2","15"
"4248","50","2","15"
"4252","50","2","19"
"4254","50","2","13"
"4258","50","1","5"
"4262","50","1","4"
"4255","50","2","3"
"4256","50","2","6"
"4257","50","2","6"
"4259","50","2","10"
"4260","50","2","6"
"4264","50","1","1"
"4265","50","2","17"
"4261","50","2","3"
"4268","50","1","3"
"4263","50","2","2"
"4266","50","2","27"
"4267","50","2","12"
"4271","50","1","4"
"4273","50","1","1"
"4274","50","1","4"
"4269","50","2","10"
"4275","50","1","2"
"4270","50","2","3"
"4272","50","2","3"
"4279","50","2","8"
"4277","50","2","6"
"4278","50","2","4"
"4281","50","2","19"
"4280","50","2","10"
"4276","50","2","8"
"4286","50","1","5"
"4288","50","1","4"
"4283","50","2","16"
"4282","50","2","5"
"4289","50","1","3"
"4287","50","2","18"
"4290","50","1","5"
"4291","50","1","1"
"4284","50","2","4"
"4285","50","2","9"
"4296","50","1","6"
"4298","50","1","2"
"4293","50","2","1"
"4295","50","2","6"
"4292","50","2","7"
"4299","50","2","14"
"4297","50","2","3"
"4294","50","2","2"
"4300","50","2","14"
"4302","50","2","6"
"4305","50","2","10"
"4304","50","2","4"
"4303","50","2","13"
"4306","50","2","12"
"4301","50","2","4"
"4307","50","2","6"
"4308","50","2","6"
"4313","50","1","6"
"4311","50","2","6"
"4309","50","2","3"
"4315","50","2","19"
"4310","50","2","8"
"4314","50","2","11"
"4317","50","2","15"
"4312","50","2","9"
"4316","50","2","7"
"4318","50","2","12"
"4319","50","2","8"
"4322","50","2","11"
"4321","50","2","15"
"4327","50","1","1"
"4320","50","2","4"
"4324","50","2","25"
"4328","50","2","28"
"4323","50","2","11"
"4329","50","2","17"
"4326","50","2","6"
"4332","50","2","5"
"4325","50","2","2"
"4330","50","2","15"
"4331","50","2","10"
"4336","50","2","10"
"4335","50","2","13"
"4333","50","2","7"
"4337","50","2","6"
"4334","50","2","7"
"4343","50","1","2"
"4338","50","2","10"
"4339","50","2","8"
"4341","50","1","3"
"4342","50","1","1"
"4340","50","2","5"
"4344","50","1","4"
"4348","50","1","3"
"4350","50","1","1"
"4346","50","2","19"
"4347","50","2","12"
"4352","50","1","3"
"4345","50","2","9"
"4349","50","2","9"
"4356","50","1","6"
"4355","50","1","1"
"4354","50","2","7"
"4351","50","2","4"
"4353","50","2","7"
"4358","50","2","17"
"4357","50","2","15"
"4360","50","2","8"
"4362","50","2","7"
"4364","50","2","19"
"4359","50","2","1"
"4363","50","2","4"
"4361","50","2","9"
"4368","50","2","12"
"4369","50","1","3"
"4365","50","2","7"
"4370","50","1","10"
"4371","50","1","7"
"4366","50","2","3"
"4367","50","2","4"
"4372","50","1","3"
"4374","50","1","3"
"4377","50","2","17"
"4380","50","2","10"
"4375","50","2","8"
"4378","50","2","4"
"4376","50","2","6"
"4373","50","2","3"
"4379","50","2","20"
"4387","50","1","1"
"4382","50","2","9"
"4388","50","2","13"
"4381","50","2","11"
"4383","50","2","5"
"4385","50","2","5"
"4384","50","2","4"
"4392","50","1","1"
"4386","50","2","9"
"4391","50","2","11"
"4395","50","1","3"
"4390","50","2","9"
"4393","50","2","8"
"4396","50","2","25"
"4394","50","2","6"
"4389","50","2","2"
"4398","50","1","2"
"4397","50","2","10"
"4399","50","2","9"
"4401","50","2","14"
"4402","50","2","4"
"4400","50","2","7"
"4404","50","2","5"
"4405","50","2","7"
"4408","50","2","20"
"4403","50","2","8"
"4409","50","1","2"
"4407","50","2","2"
"4413","50","1","10"
"4411","50","2","3"
"4406","50","2","13"
"4410","50","2","10"
"4418","50","1","5"
"4414","50","2","12"
"4420","50","1","6"
"4417","50","1","3"
"4415","50","2","5"
"4412","50","2","6"
"4419","50","2","4"
"4416","50","2","2"
"4424","50","2","10"
"4425","50","2","10"
"4421","50","2","12"
"4422","50","2","3"
"4423","50","2","6"
"4427","50","2","13"
"4426","50","2","10"
"4430","50","1","1"
"4429","50","1","5"
"4428","50","2","7"
"4433","50","1","2"
"4434","50","2","20"
"4436","50","2","9"
"4432","50","2","15"
"4437","50","2","26"
"4431","50","2","5"
"4435","50","2","15"
"4441","50","1","9"
"4440","50","2","16"
"4438","50","2","12"
"4443","50","2","15"
"4439","50","2","7"
"4446","50","1","1"
"4445","50","2","17"
"4449","50","1","1"
"4442","50","2","6"
"4444","50","2","9"
"4448","50","2","19"
"4450","50","2","9"
"4447","50","2","5"
"4451","50","2","6"
"4455","50","2","11"
"4452","50","2","4"
"4456","50","2","6"
"4458","50","2","5"
"4454","50","2","5"
"4453","50","2","8"
"4459","50","2","10"
"4461","50","1","4"
"4457","50","2","4"
"4460","50","2","19"
"4462","50","2","10"
"4467","50","1","4"
"4463","50","2","5"
"4464","50","2","8"
"4466","50","2","16"
"4465","50","2","15"
"4468","50","2","12"
"4470","50","1","2"
"4472","50","2","11"
"4469","50","2","9"
"4471","50","2","11"
"4475","50","2","5"
"4474","50","2","9"
"4476","50","2","5"
"4478","50","1","7"
"4480","50","1","2"
"4473","50","2","4"
"4477","50","2","9"
"4479","50","2","2"
"4481","50","2","3"
"4484","50","2","15"
"4483","50","2","6"
"4482","50","2","3"
"4489","50","1","3"
"4486","50","2","6"
"4488","50","2","10"
"4491","50","1","4"
"4485","50","2","4"
"4487","50","2","10"
"4492","50","2","7"
"4495","50","1","1"
"4493","50","2","12"
"4490","50","2","3"
"4494","50","2","10"
"4496","50","2","10"
"4498","50","2","12"
"4497","50","2","7"
"4500","50","2","1"
"4504","50","1","3"
"4501","50","2","6"
"4503","50","2","6"
"4499","50","2","6"
"4507","50","1","10"
"4506","50","2","9"
"4502","50","2","6"
"4505","50","2","10"
"4510","50","2","6"
"4515","50","1","7"
"4508","50","2","9"
"4514","50","2","37"
"4509","50","2","5"
"4513","50","1","3"
"4516","50","1","5"
"4511","50","1","1"
"4512","50","2","8"
"4518","50","1","1"
"4523","50","1","6"
"4520","50","2","26"
"4522","50","2","10"
"4519","50","2","4"
"4524","50","2","21"
"4526","50","2","10"
"4528","50","2","15"
"4521","50","2","4"
"4527","50","2","15"
"4529","50","2","14"
"4530","50","2","6"
"4517","50","2","2"
"4525","50","2","3"
"4535","50","1","5"
"4531","50","2","2"
"4532","50","2","15"
"4533","50","2","9"
"4536","50","2","3"
"4534","50","2","8"
"4541","50","2","15"
"4537","50","2","12"
"4540","50","2","4"
"4538","50","2","14"
"4539","50","2","9"
"4545","50","2","15"
"4543","50","2","4"
"4542","50","2","7"
"4546","50","2","12"
"4549","50","2","15"
"4550","50","2","7"
"4551","50","2","4"
"4552","50","1","2"
"4554","50","1","7"
"4544","50","2","1"
"4548","50","2","8"
"4547","50","2","13"
"4553","50","2","12"
"4559","50","1","1"
"4555","50","2","11"
"4563","50","1","5"
"4556","50","2","5"
"4558","50","2","8"
"4560","50","2","13"
"4561","50","2","7"
"4562","50","2","4"
"4557","50","2","4"
"4564","50","2","19"
"4569","50","1","5"
"4566","50","2","10"
"4565","50","2","7"
"4567","50","2","6"
"4572","50","2","24"
"4568","50","2","8"
"4570","50","2","15"
"4571","50","2","13"
"4576","50","1","3"
"4574","50","2","3"
"4573","50","2","3"
"4575","50","2","4"
"4579","50","2","6"
"4577","50","2","4"
"4584","50","1","4"
"4578","50","2","8"
"4582","50","2","18"
"4580","50","2","12"
"4581","50","2","4"
"4583","50","2","17"
