"BehaviorSpace results (NetLogo 6.2.0)"
"Traffic Basic.nlogo"
"experiment"
"02/05/2021 10:19:37:535 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of  turtles"
"9309","0.0065","20","0.029","1000","0.2976762110208838"
"9310","0.0065","20","0.029","1000","0.32440543336776156"
"9311","0.0065","20","0.029","1000","0.2896777662697648"
"9312","0.0065","20","0.029","1000","0.30146907626812786"
"9314","0.0065","20","0.029","1000","0.2876782993586462"
"9313","0.0065","20","0.029","1000","0.27942500000000314"
"9315","0.0065","20","0.029","1000","0.3080189862168044"
"9316","0.0065","20","0.029","1000","0.3102958896058629"
"9317","0.0065","20","0.029","1000","0.2864283194797054"
"9318","0.0065","20","0.029","1000","0.3088132153475492"
"9320","0.0065","20","0.029","1000","0.3210898507512859"
"9319","0.0065","20","0.029","1000","0.2846259863822418"
"9321","0.0065","20","0.029","1000","0.2888756882141369"
"9322","0.0065","20","0.029","1000","0.2876169422756798"
"9324","0.0065","20","0.029","1000","0.3272873488399204"
"9323","0.0065","20","0.029","1000","0.3118329786815792"
"9325","0.0065","20","0.029","1000","0.3193005944559935"
"9327","0.0065","20","0.029","1000","0.3027192825475718"
"9326","0.0065","20","0.029","1000","0.2946832660105426"
"9328","0.0065","20","0.029","1000","0.2977586306883087"
"9329","0.0065","20","0.029","1000","0.2883461485216201"
"9331","0.0065","20","0.029","1000","0.31494869507700407"
"9332","0.0065","20","0.029","1000","0.3064392684163182"
"9333","0.0065","20","0.029","1000","0.2896340677999515"
"9334","0.0065","20","0.029","1000","0.2838991497330724"
"9335","0.0065","20","0.029","1000","0.2866534738772553"
"9330","0.0065","20","0.029","1000","0.3006585448360516"
"9337","0.0065","20","0.029","1000","0.3109692211680275"
"9336","0.0065","20","0.029","1000","0.29433367604004335"
"9338","0.0065","20","0.029","1000","0.2906251038815626"
"9340","0.0065","20","0.029","1000","0.31152553455207377"
"9339","0.0065","20","0.029","1000","0.2949833538345731"
"9341","0.0065","20","0.029","1000","0.307709757777706"
"9344","0.0065","20","0.029","1000","0.3043877181343727"
"9342","0.0065","20","0.029","1000","0.30207017840963785"
"9345","0.0065","20","0.029","1000","0.3099645485910997"
"9343","0.0065","20","0.029","1000","0.28534355019498464"
"9346","0.0065","20","0.029","1000","0.285737673638533"
"9347","0.0065","20","0.029","1000","0.30225174395906607"
"9348","0.0065","20","0.029","1000","0.2814130812603024"
"9349","0.0065","20","0.029","1000","0.294400000000004"
"9350","0.0065","20","0.029","1000","0.2806701949748409"
"9351","0.0065","20","0.029","1000","0.3127323502749756"
"9352","0.0065","20","0.029","1000","0.285298491315496"
"9353","0.0065","20","0.029","1000","0.2936410267895143"
"9354","0.0065","20","0.029","1000","0.31334719432278973"
"9356","0.0065","20","0.029","1000","0.2727552315723913"
"9357","0.0065","20","0.029","1000","0.2915597598939487"
"9358","0.0065","20","0.029","1000","0.28440171121292374"
"9359","0.0065","20","0.029","1000","0.31127518509585644"
"9360","0.0065","20","0.029","1000","0.3026671161004125"
"9355","0.0065","20","0.029","1000","0.28557856804325776"
"9362","0.0065","20","0.029","1000","0.31161616465449665"
"9361","0.0065","20","0.029","1000","0.2884605760732102"
"9363","0.0065","20","0.029","1000","0.27333030014910553"
"9365","0.0065","20","0.029","1000","0.30459879478622864"
"9364","0.0065","20","0.029","1000","0.2673188489592259"
"9366","0.0065","20","0.029","1000","0.2908567779573528"
"9367","0.0065","20","0.029","1000","0.27846722286977105"
"9368","0.0065","20","0.029","1000","0.2982153414913506"
"9369","0.0065","20","0.029","1000","0.3152535731106424"
"9372","0.0065","20","0.029","1000","0.2817461185319466"
"9371","0.0065","20","0.029","1000","0.2901426253186664"
"9373","0.0065","20","0.029","1000","0.29521392845072086"
"9370","0.0065","20","0.029","1000","0.29816042377047547"
"9374","0.0065","20","0.029","1000","0.2979027385561469"
"9375","0.0065","20","0.029","1000","0.31234371841757597"
"9376","0.0065","20","0.029","1000","0.3075040460281052"
"9377","0.0065","20","0.029","1000","0.2931525062116072"
"9378","0.0065","20","0.029","1000","0.3084660631972841"
"9380","0.0065","20","0.029","1000","0.2884959383390891"
"9379","0.0065","20","0.029","1000","0.3043881925760637"
"9381","0.0065","20","0.029","1000","0.3013498882078826"
"9382","0.0065","20","0.029","1000","0.3068895378716789"
"9384","0.0065","20","0.029","1000","0.2866730636877879"
"9383","0.0065","20","0.029","1000","0.2877218293475673"
"9385","0.0065","20","0.029","1000","0.2942822645074245"
"9386","0.0065","20","0.029","1000","0.2886091018849682"
"9387","0.0065","20","0.029","1000","0.2971216461584132"
"9388","0.0065","20","0.029","1000","0.2897497404081905"
"9390","0.0065","20","0.029","1000","0.30601365713837925"
"9391","0.0065","20","0.029","1000","0.2902682577657567"
"9392","0.0065","20","0.029","1000","0.2762495599223357"
"9389","0.0065","20","0.029","1000","0.2945772566970417"
"9393","0.0065","20","0.029","1000","0.2969246222421512"
"9394","0.0065","20","0.029","1000","0.30537847434800897"
"9395","0.0065","20","0.029","1000","0.28686767625781784"
"9396","0.0065","20","0.029","1000","0.3002999985263331"
"9398","0.0065","20","0.029","1000","0.2819694698416099"
"9397","0.0065","20","0.029","1000","0.300125971775749"
"9399","0.0065","20","0.029","1000","0.2892413835018213"
"9400","0.0065","20","0.029","1000","0.29866889026443194"
"9401","0.0065","20","0.032","1000","0.28411151438750093"
"9402","0.0065","20","0.032","1000","0.2633750000000026"
"9403","0.0065","20","0.032","1000","0.2804704676106809"
"9404","0.0065","20","0.032","1000","0.26979179300604106"
"9405","0.0065","20","0.032","1000","0.2606052732227686"
"9406","0.0065","20","0.032","1000","0.28105854211771736"
"9407","0.0065","20","0.032","1000","0.27255330907270986"
"9410","0.0065","20","0.032","1000","0.24790432436820406"
"9409","0.0065","20","0.032","1000","0.2728563682734295"
"9408","0.0065","20","0.032","1000","0.2634181737412182"
"9411","0.0065","20","0.032","1000","0.24502810920412474"
"9412","0.0065","20","0.032","1000","0.28392841151775555"
"9413","0.0065","20","0.032","1000","0.25817710633109525"
"9414","0.0065","20","0.032","1000","0.27727329854530797"
"9415","0.0065","20","0.032","1000","0.25030142739180977"
"9416","0.0065","20","0.032","1000","0.2710051071133237"
"9417","0.0065","20","0.032","1000","0.28531150490879825"
"9419","0.0065","20","0.032","1000","0.2839567163198466"
"9418","0.0065","20","0.032","1000","0.2890237410056675"
"9420","0.0065","20","0.032","1000","0.2823432167992691"
"9421","0.0065","20","0.032","1000","0.27629138443157386"
"9422","0.0065","20","0.032","1000","0.2657275936726968"
"9424","0.0065","20","0.032","1000","0.2898588150192888"
"9423","0.0065","20","0.032","1000","0.2552246704213242"
"9425","0.0065","20","0.032","1000","0.2569506700849282"
"9426","0.0065","20","0.032","1000","0.27009084494730023"
"9428","0.0065","20","0.032","1000","0.282082424636227"
"9429","0.0065","20","0.032","1000","0.2692269196231221"
"9427","0.0065","20","0.032","1000","0.262321667908427"
"9430","0.0065","20","0.032","1000","0.2760253580890832"
"9432","0.0065","20","0.032","1000","0.26056730334741335"
"9431","0.0065","20","0.032","1000","0.2920438727913731"
"9433","0.0065","20","0.032","1000","0.27512110689160757"
"9434","0.0065","20","0.032","1000","0.26385215392147376"
"9436","0.0065","20","0.032","1000","0.2813381677395035"
"9435","0.0065","20","0.032","1000","0.2661201569655208"
"9438","0.0065","20","0.032","1000","0.282264187318263"
"9437","0.0065","20","0.032","1000","0.27947812405287"
"9440","0.0065","20","0.032","1000","0.2873625142457216"
"9441","0.0065","20","0.032","1000","0.2798749502333421"
"9439","0.0065","20","0.032","1000","0.281291843068972"
"9442","0.0065","20","0.032","1000","0.256050000000002"
"9443","0.0065","20","0.032","1000","0.2665840493170067"
"9444","0.0065","20","0.032","1000","0.27277019569553584"
"9445","0.0065","20","0.032","1000","0.2708148372395635"
"9447","0.0065","20","0.032","1000","0.27141276556368443"
"9448","0.0065","20","0.032","1000","0.28743603508430654"
"9449","0.0065","20","0.032","1000","0.29076132600768845"
"9446","0.0065","20","0.032","1000","0.29190669798347063"
"9450","0.0065","20","0.032","1000","0.2751958835715812"
"9451","0.0065","20","0.032","1000","0.25565268919729184"
"9452","0.0065","20","0.032","1000","0.27050351303427156"
"9454","0.0065","20","0.032","1000","0.284462636380719"
"9453","0.0065","20","0.032","1000","0.27252032851979036"
"9455","0.0065","20","0.032","1000","0.262367144761246"
"9456","0.0065","20","0.032","1000","0.2877866666378511"
"9457","0.0065","20","0.032","1000","0.2628423645034"
"9458","0.0065","20","0.032","1000","0.2563351119815524"
"9459","0.0065","20","0.032","1000","0.26662992554451004"
"9460","0.0065","20","0.032","1000","0.26239391227131814"
"9461","0.0065","20","0.032","1000","0.28320075493366276"
"9463","0.0065","20","0.032","1000","0.24737434067696956"
"9462","0.0065","20","0.032","1000","0.25606601195615925"
"9464","0.0065","20","0.032","1000","0.27873327349756094"
"9466","0.0065","20","0.032","1000","0.27703541589883873"
"9465","0.0065","20","0.032","1000","0.2683718053513173"
"9467","0.0065","20","0.032","1000","0.30992500000000217"
"9469","0.0065","20","0.032","1000","0.2805442614825878"
"9468","0.0065","20","0.032","1000","0.2853723456448347"
"9470","0.0065","20","0.032","1000","0.27236912648899064"
"9471","0.0065","20","0.032","1000","0.2812810451156542"
"9472","0.0065","20","0.032","1000","0.264338053973373"
"9473","0.0065","20","0.032","1000","0.2814891978692785"
"9475","0.0065","20","0.032","1000","0.28525574207477994"
"9474","0.0065","20","0.032","1000","0.28776838690938855"
"9476","0.0065","20","0.032","1000","0.3003353662607392"
"9477","0.0065","20","0.032","1000","0.27144544849878527"
"9478","0.0065","20","0.032","1000","0.28048957841465183"
"9479","0.0065","20","0.032","1000","0.2839200651025185"
"9481","0.0065","20","0.032","1000","0.2750631261231621"
"9480","0.0065","20","0.032","1000","0.28081095038275256"
"9482","0.0065","20","0.032","1000","0.25469431624385025"
"9484","0.0065","20","0.032","1000","0.26421196060158686"
"9483","0.0065","20","0.032","1000","0.26279444204179836"
"9485","0.0065","20","0.032","1000","0.251861382382388"
"9486","0.0065","20","0.032","1000","0.2702602368121266"
"9487","0.0065","20","0.032","1000","0.3008537987683648"
"9488","0.0065","20","0.032","1000","0.27794379473564756"
"9489","0.0065","20","0.032","1000","0.28348386865978753"
"9490","0.0065","20","0.032","1000","0.26219822553891575"
"9493","0.0065","20","0.032","1000","0.2620398421500004"
"9492","0.0065","20","0.032","1000","0.2763325929996234"
"9494","0.0065","20","0.032","1000","0.2649931157918294"
"9495","0.0065","20","0.032","1000","0.277136428149212"
"9496","0.0065","20","0.032","1000","0.26862684354907"
"9497","0.0065","20","0.032","1000","0.2729289262544365"
"9498","0.0065","20","0.032","1000","0.2955025090466423"
"9491","0.0065","20","0.032","1000","0.2736462193659821"
"9499","0.0065","20","0.032","1000","0.269350195780073"
"9501","0.0065","20","0.035","1000","0.25625421636210477"
"9500","0.0065","20","0.032","1000","0.2651046942079537"
"9503","0.0065","20","0.035","1000","0.23992314597094322"
"9502","0.0065","20","0.035","1000","0.27159387438690297"
"9504","0.0065","20","0.035","1000","0.2543250000000016"
"9506","0.0065","20","0.035","1000","0.24396005580469432"
"9505","0.0065","20","0.035","1000","0.23796628278051318"
"9507","0.0065","20","0.035","1000","0.2499526972695411"
"9508","0.0065","20","0.035","1000","0.2519687538397041"
"9509","0.0065","20","0.035","1000","0.2514103176439155"
"9510","0.0065","20","0.035","1000","0.2592386507986506"
"9511","0.0065","20","0.035","1000","0.2635500000000017"
"9512","0.0065","20","0.035","1000","0.2633500000000015"
"9513","0.0065","20","0.035","1000","0.2596365870373921"
"9514","0.0065","20","0.035","1000","0.25525872779015757"
"9515","0.0065","20","0.035","1000","0.25244597793062873"
"9516","0.0065","20","0.035","1000","0.24041946580514678"
"9518","0.0065","20","0.035","1000","0.2559199888372482"
"9517","0.0065","20","0.035","1000","0.24910063825805046"
"9519","0.0065","20","0.035","1000","0.2527221619120008"
"9520","0.0065","20","0.035","1000","0.2456404457616117"
"9522","0.0065","20","0.035","1000","0.25357485849535444"
"9523","0.0065","20","0.035","1000","0.2606673305406003"
"9524","0.0065","20","0.035","1000","0.2626686784823221"
"9525","0.0065","20","0.035","1000","0.2504934237334422"
"9527","0.0065","20","0.035","1000","0.2544261058205647"
"9521","0.0065","20","0.035","1000","0.23911552806741937"
"9528","0.0065","20","0.035","1000","0.2683785293987614"
"9529","0.0065","20","0.035","1000","0.25533131252955704"
"9526","0.0065","20","0.035","1000","0.25167515164673837"
"9530","0.0065","20","0.035","1000","0.2766050903157599"
"9531","0.0065","20","0.035","1000","0.2619837140216449"
"9532","0.0065","20","0.035","1000","0.26625216112720806"
"9534","0.0065","20","0.035","1000","0.26701402816781056"
"9533","0.0065","20","0.035","1000","0.24137450215885464"
"9535","0.0065","20","0.035","1000","0.2462603135092964"
"9536","0.0065","20","0.035","1000","0.27072742861334526"
"9537","0.0065","20","0.035","1000","0.25841929126972035"
"9539","0.0065","20","0.035","1000","0.24876950353929828"
"9538","0.0065","20","0.035","1000","0.25648157767612567"
"9540","0.0065","20","0.035","1000","0.24586476300613733"
"9541","0.0065","20","0.035","1000","0.264404615791987"
"9542","0.0065","20","0.035","1000","0.2339000000000016"
"9544","0.0065","20","0.035","1000","0.2730937854961345"
"9543","0.0065","20","0.035","1000","0.253310992598333"
"9546","0.0065","20","0.035","1000","0.24186111344076347"
"9545","0.0065","20","0.035","1000","0.26484959442567346"
"9548","0.0065","20","0.035","1000","0.24305000000000168"
"9549","0.0065","20","0.035","1000","0.24781413425902077"
"9551","0.0065","20","0.035","1000","0.2375970714890551"
"9550","0.0065","20","0.035","1000","0.23958777217980637"
"9552","0.0065","20","0.035","1000","0.2452590052713078"
"9547","0.0065","20","0.035","1000","0.24826206084846875"
"9553","0.0065","20","0.035","1000","0.25884455582930294"
"9556","0.0065","20","0.035","1000","0.2715078827699713"
"9555","0.0065","20","0.035","1000","0.24844795103742084"
"9554","0.0065","20","0.035","1000","0.24311970113725825"
"9557","0.0065","20","0.035","1000","0.24101814456873644"
"9558","0.0065","20","0.035","1000","0.24294462180513823"
"9559","0.0065","20","0.035","1000","0.249366877214355"
"9560","0.0065","20","0.035","1000","0.26775000000000176"
"9561","0.0065","20","0.035","1000","0.24305795866339053"
"9562","0.0065","20","0.035","1000","0.23790677980236724"
"9563","0.0065","20","0.035","1000","0.2607359797394369"
"9565","0.0065","20","0.035","1000","0.26826171783984065"
"9566","0.0065","20","0.035","1000","0.271907667571753"
"9564","0.0065","20","0.035","1000","0.26676513064552"
"9567","0.0065","20","0.035","1000","0.23708695253556572"
"9568","0.0065","20","0.035","1000","0.24591978866463057"
"9569","0.0065","20","0.035","1000","0.2525849091024151"
"9570","0.0065","20","0.035","1000","0.26909915191828526"
"9571","0.0065","20","0.035","1000","0.2557048385372048"
"9572","0.0065","20","0.035","1000","0.25175978618699135"
"9573","0.0065","20","0.035","1000","0.24978911189526176"
"9575","0.0065","20","0.035","1000","0.2578500000000016"
"9574","0.0065","20","0.035","1000","0.26091650181873915"
"9577","0.0065","20","0.035","1000","0.2518167358787463"
"9576","0.0065","20","0.035","1000","0.2517193146358766"
"9578","0.0065","20","0.035","1000","0.256183855383039"
"9579","0.0065","20","0.035","1000","0.263494355884711"
"9580","0.0065","20","0.035","1000","0.23861747190422156"
"9581","0.0065","20","0.035","1000","0.245418232002113"
"9582","0.0065","20","0.035","1000","0.24722500000000172"
"9584","0.0065","20","0.035","1000","0.23672628366118267"
"9586","0.0065","20","0.035","1000","0.27448231633855247"
"9583","0.0065","20","0.035","1000","0.25085000000000157"
"9585","0.0065","20","0.035","1000","0.25699903634731924"
"9587","0.0065","20","0.035","1000","0.23614604226317853"
"9588","0.0065","20","0.035","1000","0.2469592404165702"
"9589","0.0065","20","0.035","1000","0.24479836982126488"
"9590","0.0065","20","0.035","1000","0.23436752893811144"
"9592","0.0065","20","0.035","1000","0.2604833356667674"
"9591","0.0065","20","0.035","1000","0.26631981177282626"
"9594","0.0065","20","0.035","1000","0.2625236360353082"
"9595","0.0065","20","0.035","1000","0.25477500000000164"
"9593","0.0065","20","0.035","1000","0.24816913852558392"
"9596","0.0065","20","0.035","1000","0.24288321199138707"
"9597","0.0065","20","0.035","1000","0.23754973026805634"
"9599","0.0065","20","0.035","1000","0.24750475260660476"
"9598","0.0065","20","0.035","1000","0.24337637670640094"
"9600","0.0065","20","0.035","1000","0.24797944400267302"
"9602","0.0065","20","0.038","1000","0.2212141028559178"
"9601","0.0065","20","0.038","1000","0.2411573863346384"
"9604","0.0065","20","0.038","1000","0.22578903032109077"
"9603","0.0065","20","0.038","1000","0.2431801775429887"
"9605","0.0065","20","0.038","1000","0.24458155027136647"
"9606","0.0065","20","0.038","1000","0.24069119372525014"
"9607","0.0065","20","0.038","1000","0.24419018516488117"
"9608","0.0065","20","0.038","1000","0.234500000000002"
"9610","0.0065","20","0.038","1000","0.237639782357018"
"9609","0.0065","20","0.038","1000","0.24387500000000215"
"9611","0.0065","20","0.038","1000","0.21522905966247277"
"9613","0.0065","20","0.038","1000","0.2410897767273442"
"9614","0.0065","20","0.038","1000","0.228732940364341"
"9612","0.0065","20","0.038","1000","0.2510466390366793"
"9616","0.0065","20","0.038","1000","0.23315255393785153"
"9615","0.0065","20","0.038","1000","0.24204310333346882"
"9618","0.0065","20","0.038","1000","0.2380362973520041"
"9617","0.0065","20","0.038","1000","0.2387134340628005"
"9619","0.0065","20","0.038","1000","0.24021799546947017"
"9620","0.0065","20","0.038","1000","0.23012500000000163"
"9623","0.0065","20","0.038","1000","0.22999402040345668"
"9621","0.0065","20","0.038","1000","0.2248059633683218"
"9624","0.0065","20","0.038","1000","0.24991154115146436"
"9622","0.0065","20","0.038","1000","0.2415289712566066"
"9625","0.0065","20","0.038","1000","0.25530056617305996"
"9626","0.0065","20","0.038","1000","0.24285514654520052"
"9627","0.0065","20","0.038","1000","0.23157818376784794"
"9629","0.0065","20","0.038","1000","0.22523922455554155"
"9628","0.0065","20","0.038","1000","0.22624782516536474"
"9630","0.0065","20","0.038","1000","0.21980000000000177"
"9631","0.0065","20","0.038","1000","0.22901283349905488"
"9633","0.0065","20","0.038","1000","0.22617114744784414"
"9634","0.0065","20","0.038","1000","0.24726751734328606"
"9635","0.0065","20","0.038","1000","0.24369727294238688"
"9632","0.0065","20","0.038","1000","0.25296626051954496"
"9638","0.0065","20","0.038","1000","0.22721575836680588"
"9636","0.0065","20","0.038","1000","0.24624001380903043"
"9637","0.0065","20","0.038","1000","0.2422000000000018"
"9639","0.0065","20","0.038","1000","0.23386136407832686"
"9640","0.0065","20","0.038","1000","0.21377500000000169"
"9642","0.0065","20","0.038","1000","0.23392845620617267"
"9641","0.0065","20","0.038","1000","0.25098307812863085"
"9643","0.0065","20","0.038","1000","0.24529458136563226"
"9644","0.0065","20","0.038","1000","0.24053252438794237"
"9645","0.0065","20","0.038","1000","0.2300313947026059"
"9646","0.0065","20","0.038","1000","0.24775223999846951"
"9647","0.0065","20","0.038","1000","0.23072666919607948"
"9648","0.0065","20","0.038","1000","0.2240881643152662"
"9649","0.0065","20","0.038","1000","0.22457500000000188"
"9650","0.0065","20","0.038","1000","0.2469619143112626"
"9652","0.0065","20","0.038","1000","0.24948684477914246"
"9653","0.0065","20","0.038","1000","0.2294894692123372"
"9654","0.0065","20","0.038","1000","0.2360430114119083"
"9651","0.0065","20","0.038","1000","0.22358113498763127"
"9655","0.0065","20","0.038","1000","0.22512500000000202"
"9656","0.0065","20","0.038","1000","0.24270000000000197"
"9657","0.0065","20","0.038","1000","0.23196477448873223"
"9658","0.0065","20","0.038","1000","0.23949781874755843"
"9659","0.0065","20","0.038","1000","0.22003168658255587"
"9660","0.0065","20","0.038","1000","0.228305382540347"
"9661","0.0065","20","0.038","1000","0.2451388016680005"
"9662","0.0065","20","0.038","1000","0.2364963654445274"
"9664","0.0065","20","0.038","1000","0.22174625214261398"
"9663","0.0065","20","0.038","1000","0.2486697776066397"
"9665","0.0065","20","0.038","1000","0.24232737548802893"
"9666","0.0065","20","0.038","1000","0.23736820102824696"
"9667","0.0065","20","0.038","1000","0.24890000000000176"
"9668","0.0065","20","0.038","1000","0.2169843171749231"
"9669","0.0065","20","0.038","1000","0.22637033847244412"
"9671","0.0065","20","0.038","1000","0.25487404423462967"
"9672","0.0065","20","0.038","1000","0.22826198212566778"
"9673","0.0065","20","0.038","1000","0.2258512900113224"
"9674","0.0065","20","0.038","1000","0.25048339160143546"
"9670","0.0065","20","0.038","1000","0.23135183432222767"
"9675","0.0065","20","0.038","1000","0.22937905049073892"
"9676","0.0065","20","0.038","1000","0.22955371124607277"
"9677","0.0065","20","0.038","1000","0.23189623504853257"
"9678","0.0065","20","0.038","1000","0.22759254978262167"
"9679","0.0065","20","0.038","1000","0.24368481634518155"
"9680","0.0065","20","0.038","1000","0.24795104086521494"
"9681","0.0065","20","0.038","1000","0.21177303414439624"
"9683","0.0065","20","0.038","1000","0.25335773955367974"
"9682","0.0065","20","0.038","1000","0.2223564324271338"
"9684","0.0065","20","0.038","1000","0.22587623419015354"
"9685","0.0065","20","0.038","1000","0.24252881543088298"
"9686","0.0065","20","0.038","1000","0.22523069395365605"
"9688","0.0065","20","0.038","1000","0.22145742252963077"
"9687","0.0065","20","0.038","1000","0.22529577598285347"
"9689","0.0065","20","0.038","1000","0.23458159239245466"
"9690","0.0065","20","0.038","1000","0.22041222257161136"
"9692","0.0065","20","0.038","1000","0.2161422175450482"
"9691","0.0065","20","0.038","1000","0.2324937644381154"
"9694","0.0065","20","0.038","1000","0.24929908941980833"
"9693","0.0065","20","0.038","1000","0.23683600419213668"
"9695","0.0065","20","0.038","1000","0.25003598093488966"
"9696","0.0065","20","0.038","1000","0.2296703080187327"
"9698","0.0065","20","0.038","1000","0.22177239702391977"
"9699","0.0065","20","0.038","1000","0.226194610324267"
"9701","0.0065","20","0.041","1000","0.22445671227170022"
"9702","0.0065","20","0.041","1000","0.2117756900472636"
"9703","0.0065","20","0.041","1000","0.21426406995969294"
"9700","0.0065","20","0.038","1000","0.2231696718643387"
"9704","0.0065","20","0.041","1000","0.21745660796958663"
"9705","0.0065","20","0.041","1000","0.2308681141240893"
"9697","0.0065","20","0.038","1000","0.24402230220778165"
"9706","0.0065","20","0.041","1000","0.20865000000000125"
"9707","0.0065","20","0.041","1000","0.22593112784833064"
"9709","0.0065","20","0.041","1000","0.2382294197469522"
"9708","0.0065","20","0.041","1000","0.22675120146785416"
"9711","0.0065","20","0.041","1000","0.2088273002779692"
"9710","0.0065","20","0.041","1000","0.21543192786184956"
"9712","0.0065","20","0.041","1000","0.20408820324676252"
"9713","0.0065","20","0.041","1000","0.21864888287574807"
"9714","0.0065","20","0.041","1000","0.20215000000000144"
"9715","0.0065","20","0.041","1000","0.23129324601562087"
"9716","0.0065","20","0.041","1000","0.21310415156294274"
"9717","0.0065","20","0.041","1000","0.2275965935160731"
"9720","0.0065","20","0.041","1000","0.22408747922216884"
"9718","0.0065","20","0.041","1000","0.207401905548482"
"9719","0.0065","20","0.041","1000","0.20227498654692355"
"9721","0.0065","20","0.041","1000","0.2184703504817444"
"9722","0.0065","20","0.041","1000","0.21318963988022172"
"9723","0.0065","20","0.041","1000","0.22231339330914324"
"9724","0.0065","20","0.041","1000","0.21517210228015374"
"9726","0.0065","20","0.041","1000","0.22876632896432655"
"9725","0.0065","20","0.041","1000","0.2104692946266294"
"9727","0.0065","20","0.041","1000","0.23373451393534403"
"9729","0.0065","20","0.041","1000","0.2420781990498538"
"9728","0.0065","20","0.041","1000","0.2284250000000015"
"9730","0.0065","20","0.041","1000","0.22904553101018205"
"9731","0.0065","20","0.041","1000","0.2191602338325195"
"9732","0.0065","20","0.041","1000","0.21586133991986983"
"9733","0.0065","20","0.041","1000","0.21533952382573132"
"9734","0.0065","20","0.041","1000","0.23350486367657478"
"9735","0.0065","20","0.041","1000","0.20823274290838664"
"9736","0.0065","20","0.041","1000","0.2121750000000029"
"9738","0.0065","20","0.041","1000","0.23118097927744433"
"9737","0.0065","20","0.041","1000","0.22778885634415413"
"9739","0.0065","20","0.041","1000","0.223079552842752"
"9740","0.0065","20","0.041","1000","0.2183974050274952"
"9741","0.0065","20","0.041","1000","0.21861108999366233"
"9742","0.0065","20","0.041","1000","0.20756432120724905"
"9743","0.0065","20","0.041","1000","0.2279344830844116"
"9744","0.0065","20","0.041","1000","0.22559487691533914"
"9745","0.0065","20","0.041","1000","0.2277335266219617"
"9746","0.0065","20","0.041","1000","0.21053292705370122"
"9747","0.0065","20","0.041","1000","0.23293325840223159"
"9748","0.0065","20","0.041","1000","0.20945612443720568"
"9749","0.0065","20","0.041","1000","0.22604234801646933"
"9750","0.0065","20","0.041","1000","0.2373268383319027"
"9751","0.0065","20","0.041","1000","0.22063530865922112"
"9752","0.0065","20","0.041","1000","0.2210677888027385"
"9753","0.0065","20","0.041","1000","0.2163849635416434"
"9755","0.0065","20","0.041","1000","0.22547500000000126"
"9757","0.0065","20","0.041","1000","0.20833202832585512"
"9756","0.0065","20","0.041","1000","0.22063810307647308"
"9754","0.0065","20","0.041","1000","0.23307547003223866"
"9758","0.0065","20","0.041","1000","0.21937955789966557"
"9759","0.0065","20","0.041","1000","0.2179699614875644"
"9760","0.0065","20","0.041","1000","0.22590000000000154"
"9761","0.0065","20","0.041","1000","0.21324210153208772"
"9763","0.0065","20","0.041","1000","0.2147021922269568"
"9762","0.0065","20","0.041","1000","0.2119890799607933"
"9764","0.0065","20","0.041","1000","0.23736663593552718"
"9765","0.0065","20","0.041","1000","0.2159354185675008"
"9766","0.0065","20","0.041","1000","0.22587405149060902"
"9767","0.0065","20","0.041","1000","0.21747298993167763"
"9768","0.0065","20","0.041","1000","0.23806244682641697"
"9769","0.0065","20","0.041","1000","0.21090518435991976"
"9770","0.0065","20","0.041","1000","0.23158716950991676"
"9772","0.0065","20","0.041","1000","0.22878264926458275"
"9771","0.0065","20","0.041","1000","0.2303294471068619"
"9774","0.0065","20","0.041","1000","0.20517525693602073"
"9773","0.0065","20","0.041","1000","0.22804829769987908"
"9775","0.0065","20","0.041","1000","0.2112773978136874"
"9776","0.0065","20","0.041","1000","0.23180400799369286"
"9777","0.0065","20","0.041","1000","0.21368410429610116"
"9778","0.0065","20","0.041","1000","0.20856743396660277"
"9779","0.0065","20","0.041","1000","0.21739898709900438"
"9780","0.0065","20","0.041","1000","0.21561517444100833"
"9781","0.0065","20","0.041","1000","0.19979631504637724"
"9783","0.0065","20","0.041","1000","0.2032021912437815"
"9784","0.0065","20","0.041","1000","0.21996386845548307"
"9786","0.0065","20","0.041","1000","0.20767500000000133"
"9785","0.0065","20","0.041","1000","0.23543877396403318"
"9782","0.0065","20","0.041","1000","0.21840794239234396"
"9787","0.0065","20","0.041","1000","0.20410000000000159"
"9788","0.0065","20","0.041","1000","0.20585419013204195"
"9789","0.0065","20","0.041","1000","0.21036412075596939"
"9790","0.0065","20","0.041","1000","0.20862416847806725"
"9791","0.0065","20","0.041","1000","0.20962500000000134"
"9792","0.0065","20","0.041","1000","0.21818543609836533"
"9793","0.0065","20","0.041","1000","0.23146492245574396"
"9795","0.0065","20","0.041","1000","0.23281009862663216"
"9796","0.0065","20","0.041","1000","0.21682296075892965"
"9794","0.0065","20","0.041","1000","0.2110681101542112"
"9797","0.0065","20","0.041","1000","0.2259828976417419"
"9798","0.0065","20","0.041","1000","0.22647432698050124"
"9800","0.0065","20","0.041","1000","0.20567500000000152"
"9799","0.0065","20","0.041","1000","0.21249760690870256"
"9801","0.0065","20","0.044","1000","0.20345000000000174"
"9802","0.0065","20","0.044","1000","0.22694735195440705"
"9803","0.0065","20","0.044","1000","0.19337500000000155"
